theta_pair,theta_country
0.007167991933158546,-0.0008326364938417841
0.00793130214199314,0.003999414477517185
0.008160287690099978,0.010339100432928202
0.0027718518251285394,-0.005108001640750737
0.010040442253328558,0.013798715574181584
0.0034076496026866987,0.005123083679686901
0.00775621652497114,-0.006257693591433098
0.008988595431517093,0.012389069158380277
0.00982880223494567,0.0019099630703725637
0.0070464514740133915,0.01327486785466874
0.005079785717514961,0.005646006944544205
0.005561423737704817,-0.0015578119692892702
0.00791122469338776,0.015688929355094496
0.008790090414431526,0.014517566871873085
0.007476715369163892,0.013269291602219605
0.006249288877532622,-0.016289045168709083
0.004461645864314057,0.012720851149740824
0.005335622315492612,0.008687203373823223
0.00785152214481627,0.009606411540044784
0.00866321279245528,-0.00904644577086338
0.007078422099595719,-0.0029774513078404843
0.006042851070186856,0.010852568818957832
0.009085477292512615,0.006081986163430239
0.0035972809070874004,0.01122441866015984
0.0054212180974533355,-0.0018976149726819495
0.008543267064769208,-0.002034370655686396
0.005529927204472501,-0.020859494783379482
0.007711758989891703,0.011145184885347293
0.006416355338474433,-0.008150783065936525
0.005460931938929922,0.012518081348735772
0.0044199022133857395,0.009538541676328942
0.008026733645686127,0.004458808930034259
0.004248498817996513,0.015269857382479447
0.011756622806706975,0.0018092736890259022
0.008190423839882745,-0.0030414929760732234
0.004251014819277698,0.0009814787507117428
0.010067879462724135,0.016838412355035668
0.010759063338473073,0.012099893678775252
0.006941946526737461,0.005146377653881481
0.00377727527562835,0.014802631258302156
0.007711447104628793,0.013530685683255115
0.005559771902562436,-0.01020384063410651
0.0031286411731911855,-0.0030357300626331998
0.005477117368660758,0.0061953087925885235
0.005578367392593437,0.004578830278384971
0.00530476214316725,-0.005482510058333911
0.008557974567866045,0.01104906830429731
0.006995556860354906,0.00734519662763844
0.005577552392739582,-0.0006712603495267887
0.007968945942087432,0.02067806912457459
0.007401686462746096,-0.003397037635265193
0.009927618990927471,0.005455099920163163
0.0031131541662225435,0.0028624432606673784
0.010030764523269732,0.005462020299965439
0.006144721205076914,0.0021425483649787124
0.011279175410745924,-0.0038307926992615145
0.006301476073309433,0.016763697508904923
0.009430478671091235,0.013937617978196606
0.009307405524633577,0.0068675286713283145
0.005925960130324524,0.0024962930099050565
0.010059521070701469,-0.0017800384695268981
0.009263271074897612,0.011995307538191924
0.009114498478167156,0.0031592049429666614
0.007277889197212485,0.0016535875418389764
0.005952561164981893,-0.0031100850511902615
0.004419630388437124,0.014863221813334711
0.007662265034026931,0.0040650501712848
0.004887866942985173,0.012622334350627283
0.003873273670753214,0.011240771577391688
0.007924441487662711,0.009977289080955604
0.006751221894050232,0.0016301777282391832
0.0055282920687577146,0.014836044741718495
0.010903098261777017,0.005771318357087796
0.0075519935290451826,0.004319868986268119
0.0068069529995265915,0.006960763568948954
0.007937311897369051,0.008305661276147132
0.009335989727205297,0.010722951056815696
0.005162101042117267,0.005268229896719029
0.011046019568439112,0.012193375327099458
0.008169301412249965,-0.00035962775340759586
0.0050078803071883626,0.004748056090375539
0.006250481493166245,0.016581729336935035
0.005716821101066315,0.008082762617134615
0.00796052063694031,0.011879835648940792
0.008173305760298162,0.006587981932580011
0.006312987403624083,0.01888615658097162
0.004932683016589114,0.02029937968693973
0.007360305737579432,0.014619583706565865
0.0076210579127642735,0.017698149008751652
0.004099975822023794,0.02027206681227821
0.010060932501228463,0.008078788539848215
0.006458146599558939,0.0053569410868772906
0.008377428074362066,0.0006242202859375608
0.009534655822927783,0.0020614673836878645
0.005621768801403278,0.01626465362237142
0.0061677984016609445,-0.0004013903893979978
0.008785718064290137,0.0022582689180283442
0.011564118484083705,-3.0121003256665125e-05
0.006632437612523344,0.009970192285229723
0.007536921888876267,0.008335814402147708
0.005784506428598172,-0.0040602980914898066
0.0038665179634209605,0.008534726686028811
0.005094043245425603,0.010696107830068694
0.007769928305659421,0.0074383008277108306
0.006143813821871348,0.011929292346184511
0.006818796984708473,0.006580204281559374
0.006940197757974939,0.015414039062794276
0.00584988675744372,0.002415837280802756
0.006795537973089458,0.008472684296222678
0.005883803134686236,0.011273241947381702
0.007316169751523861,0.008122492643416973
0.0033460162071414366,0.009076973683174646
0.010473418751914012,0.001347997662236868
0.011329000456746714,0.013034026356527435
0.008114308351496223,0.012451905650785152
0.00874851397242924,0.0049326782830928445
0.011270077289825568,0.0043214641391029
0.005663651972549135,-0.00014814255350788008
0.010075303562443589,-0.003962137374697045
0.006511957976250552,0.005986690750834801
0.00823161590472694,-0.00822952287930511
0.005990499523718662,0.008415810582184978
0.007181743019757049,0.009385906172210598
0.004118105585420934,0.006393558963152421
0.008992594865384614,-0.028779039404636553
0.007093053502518569,0.009240557210326412
0.006659620456315262,0.011750796227169178
0.009922000445534712,-0.0005644818188724879
0.008763056415324358,0.017358997268737145
0.007508260079148152,0.0032852960209841893
0.008493227102312088,0.013449468451760193
0.01157804081143048,-0.0004856390259765323
0.005538765611329773,0.01138309212038828
0.0058400080140916626,-0.012293526417184316
0.010681283069258902,0.010272622904299795
0.009668718188691854,0.0013971169656502662
0.00581518035298022,0.013241850507895479
0.0043557513339184456,-0.006965044395586435
0.004420823664463248,0.012092317439396654
0.008685611935720358,-0.004306733367511949
0.009125469096459948,0.0053189195322414584
0.010122016141887239,0.018700733933075517
0.009848112327878087,0.013412276954777248
0.008415103928024623,0.002767818988464363
0.008600010929575422,-0.007270953817973139
0.00718202088968339,0.01161404902789624
0.006801521009113297,0.010820946276310042
0.008168728148250037,0.0019812688901853794
0.007548578439009606,0.008928237702262256
0.006579245560082631,0.0030380865180768242
0.0065553176903406915,0.008851491160834755
0.005696582529991624,0.01530834211790337
0.004108957389310973,0.012288959031987137
0.005327910675457738,-0.015147590176963759
0.005995989630291413,0.007219062849298343
0.004723564458485958,0.012498407367296845
0.005545434926155078,0.0029158408741545485
0.01059977987900831,0.011733870551673528
0.007953106539181019,0.010143159114029061
0.005366107597975881,0.017122766895977328
0.0052575572956831225,0.0005594346734149176
0.006105821201223606,-0.0033834946667317357
0.007462168025417616,0.007579379191151977
0.00717248554974682,0.006569379565716439
0.008205079214596888,0.0013635012380196058
0.008997227714394315,0.017496803615853856
0.007944449169491823,0.014062183267283469
0.009167423563169758,0.0067681056651801115
0.011016649153482569,0.006559275793772681
0.0057020280264007015,0.0036455893753938582
0.007401165784824385,0.01268717464302607
0.009938637150651311,0.008494576813929148
0.006536379851655036,0.014503107020275147
0.0054909893120100575,-0.0004758013667515964
0.009604949977042613,-0.010023771950682998
0.00539822757062896,0.01131629456305217
0.008858605907113766,0.01409807896712257
0.009283591165616693,0.006723248490986049
0.0086142940619611,0.0012581103188500273
0.00986012522048333,0.004735210684937383
0.005397932381607395,0.00037552049824987805
0.0050506072352458475,0.011464434881557581
0.0035863251041306607,0.011054575630844353
0.01046965748724258,-0.013420546291058396
0.009641655457923204,0.004991358538932311
0.007937217603643978,0.015443113452834185
0.009579655949606072,0.015159922007557326
0.0035357980723861497,0.01410481576448377
0.008237280871549745,0.0046197270746591804
0.011255175287746817,0.0010974603643638238
0.008819889335714225,0.01513137047878217
0.009282323750231419,-0.0042310287133369194
0.007088499211747667,-0.0009952560362279518
0.01035307462918107,0.012569456834745875
0.008952881836037496,0.006635953228824411
0.007757844232983793,0.014197563139303248
0.008384503217204622,-0.001944499909909461
0.009272795310929293,-0.009907264886979555
0.006648425095999693,0.009355869850359001
0.01006889611102335,0.01807852904654733
0.008844501085024038,0.008747287063533614
0.0005739186296071167,0.00850592540855321
0.007882222082953999,0.010220440911374279
0.007601924184791362,0.014899467177580778
0.005054849815762306,0.008417339601784068
0.007230478370816302,-0.0008718938730331997
0.003075916291403377,-0.0007267707929786447
0.005628979761191077,0.017121457185240482
0.006370217120904669,0.0065533648066746514
0.0032971836562363413,0.004627462567218357
0.0065602933846870045,-0.007957176378667935
